task_id,workload,data_size,result_size,priority,deadline,type
500,73392317.98,67283.77,6814.71,1,0.4,light
501,1968510228.33,1868068.96,339974.43,2,0.74,medium
502,29493971.33,76670.89,7285.85,0,0.22,light
503,23032322.57,34067.9,3143.37,1,0.39,light
504,3014186540.2,911515.18,188163.78,1,1.78,medium
505,2236986740.25,1011707.78,181698.63,1,1.85,medium
506,32570144.67,22540.66,2097.68,1,0.42,light
507,91798226.41,85795.26,9693.0,2,0.41,light
508,15123127471.68,23091500.94,6054384.94,1,1.27,heavy
509,4162339736.63,5087641.34,828861.4,1,0.87,medium
510,66858088.54,25526.24,2495.86,1,0.12,light
511,18071426.9,78703.48,6988.81,2,0.31,light
512,14086468542.42,24320167.05,7277688.68,2,2.28,heavy
513,9383566.39,20877.94,2239.92,1,0.29,light
514,12316393.29,87988.61,8876.28,0,0.42,light
515,16364748785.2,34955626.85,9205541.71,1,3.03,heavy
516,17792965285.91,17752783.77,4819219.73,2,2.24,heavy
517,2272867141.54,1641489.96,380502.48,1,0.74,medium
518,97767698.7,47235.82,4463.58,1,0.17,light
519,2614770018.33,1691767.23,314345.69,1,0.95,medium
520,806894668.79,4207499.97,941905.17,2,1.42,medium
521,3283600200.02,4247355.28,847078.64,1,1.9,medium
522,15124276.04,33313.76,3151.85,1,0.28,light
523,4199195211.1,2191089.5,446513.5,1,1.71,medium
524,3424726254.0,1187477.47,235385.92,1,1.06,medium
525,51999418.56,19680.0,1773.9,1,0.44,light
526,50034580.14,75124.68,7738.23,2,0.12,light
527,50591516.93,27447.1,2917.83,1,0.14,light
528,4880306416.74,632944.52,102308.33,2,0.99,medium
529,849232262.72,1646613.04,262156.03,0,0.87,medium
530,2856537374.89,1592557.74,237948.22,2,0.6,medium
531,4254699157.36,4499456.02,857716.86,2,0.78,medium
532,62903406.85,69440.35,6246.05,1,0.11,light
533,2242882754.0,331140.75,61484.35,2,1.27,medium
534,12900805764.71,42841245.5,13880495.98,2,3.3,heavy
535,17996209696.0,43517131.11,12459158.76,2,4.39,heavy
536,98334594.48,81180.33,8748.94,1,0.21,light
537,67912719.21,8756.59,859.84,1,0.31,light
538,2955035.32,57055.45,4422.53,2,0.11,light
539,24311345.59,68788.37,6124.49,1,0.37,light
540,4132462372.9,3937354.81,764287.08,2,0.81,medium
541,81499694.54,73947.47,7479.46,2,0.23,light
542,30093447.43,39884.67,4218.28,2,0.19,light
543,46660850.0,81582.57,7856.16,1,0.4,light
544,1922374724.65,1199148.45,220403.01,2,0.64,medium
545,13700276.73,73124.11,6039.87,1,0.34,light
546,97681788.34,72277.75,8027.75,1,0.14,light
547,40095413.35,91866.59,7767.44,2,0.43,light
548,108994510.61,8938.93,1019.0,1,0.29,light
549,1568085070.14,820411.21,149518.13,1,0.69,medium
550,5816974310.78,38291132.81,13212912.39,2,2.49,heavy
551,5043238774.7,4452645.46,987947.24,2,0.77,medium
552,48459479.05,33073.7,3176.22,2,0.21,light
553,86804645.75,4474.51,506.65,2,0.12,light
554,6801081216.24,5644651.66,2162665.59,1,4.95,heavy
555,17169212346.37,28974816.51,8068500.91,2,3.55,heavy
556,6892227079.72,36254835.45,10494108.63,2,3.87,heavy
557,7280462698.16,13663984.85,3727087.29,2,1.9,heavy
558,85761100.83,12499.88,1050.96,0,0.36,light
559,12599146957.41,31971085.25,10887544.45,2,1.53,heavy
560,4396910974.75,250687.29,57791.92,1,0.57,medium
561,266295594.6,3869680.61,708615.75,1,1.36,medium
562,4140899432.41,2704460.18,549082.16,1,1.43,medium
563,81815288.26,92230.84,8729.08,2,0.2,light
564,64867326.36,69043.77,6874.72,1,0.13,light
565,6611775814.67,16357020.08,4315214.93,1,3.2,heavy
566,2191367438.44,5357593.04,902175.98,2,1.26,medium
567,1024085578.0,4301173.55,697206.65,0,1.6,medium
568,93835772.94,53306.57,5785.27,1,0.19,light
569,620340829.78,848175.01,209108.72,2,1.76,medium
570,58859620.59,92865.37,8574.8,2,0.48,light
571,17490752294.44,26350796.16,6428422.07,2,1.0,heavy
572,4293608397.33,3304463.85,773802.89,0,1.12,medium
573,79128391.83,89305.61,9104.56,1,0.36,light
574,466963320.21,5248835.89,816670.43,2,0.69,medium
575,11210697300.09,32449072.51,11977727.86,0,1.47,heavy
576,47205038.39,60678.24,6688.74,0,0.4,light
577,98269394.98,32101.97,3141.26,2,0.25,light
578,55668351.19,80781.68,10386.88,1,0.4,light
579,3262062097.58,3316550.17,564702.46,2,1.5,medium
580,60980976.71,86787.14,7776.31,1,0.21,light
581,3981867293.08,4912183.75,834353.73,1,1.71,medium
582,71411605.58,11012.12,1260.92,1,0.32,light
583,5054496548.96,2004544.6,379552.16,1,1.69,medium
584,75010382.13,38503.07,3804.55,2,0.27,light
585,17875645869.18,44461285.05,14130001.96,2,4.76,heavy
586,3107352205.89,244622.68,49133.64,0,1.92,medium
587,4020214028.45,4047989.79,760098.0,2,1.02,medium
588,5398940.05,48873.31,5599.18,1,0.42,light
589,10529256842.94,22292774.11,6650013.22,2,4.38,heavy
590,3890670286.81,4314625.94,720040.49,2,0.65,medium
591,2460458127.53,1074276.06,208242.8,1,1.56,medium
592,4108955500.71,4992854.47,902844.48,1,1.37,medium
593,3496318384.6,2791083.55,564734.34,2,0.8,medium
594,12002184901.1,15515740.8,5993022.74,2,2.59,heavy
595,18938523615.11,44418867.73,11233250.99,2,1.33,heavy
596,60590853.76,63668.02,5766.88,1,0.43,light
597,3348183136.93,1236524.89,183282.0,1,0.53,medium
598,56985737.88,61689.26,6052.58,2,0.33,light
599,72987665.08,76646.02,9204.5,2,0.21,light
600,1831046805.78,1756031.76,441068.6,1,1.79,medium
601,703680362.03,5208489.85,1115716.26,1,1.21,medium
602,71788626.11,73108.8,6940.55,1,0.49,light
603,3169709045.83,2565873.66,450507.56,2,0.76,medium
604,10661153725.46,44655375.17,12366976.71,2,1.26,heavy
605,17464139979.35,34998648.44,10986592.65,2,4.77,heavy
606,2982527573.09,3163532.07,640030.51,1,1.81,medium
607,14788646795.7,17693975.6,5052007.8,2,3.85,heavy
608,3170972789.72,2835432.91,551097.96,2,0.87,medium
609,1076231276.5,3330671.26,713931.33,1,0.63,medium
610,36176487.72,40152.0,4644.73,0,0.24,light
611,96577242.86,51811.04,4268.7,1,0.19,light
612,68779027.28,51521.7,3988.93,1,0.49,light
613,5212331420.64,2726817.07,462871.61,1,0.54,medium
614,4634951929.09,1099735.18,232320.34,1,0.83,medium
615,56478014.53,53763.5,7114.52,1,0.45,light
616,5790293161.62,6490785.14,1968202.26,2,4.76,heavy
617,36292388.48,20737.36,2059.68,2,0.3,light
618,17604362618.04,47296915.6,13843055.81,2,2.79,heavy
619,10188291239.02,17089743.06,5783032.98,1,2.62,heavy
620,81602409.08,94034.94,9508.05,2,0.14,light
621,50023945.26,55851.65,5806.21,1,0.32,light
622,968465515.65,4352749.29,928740.24,1,0.62,medium
623,63797448.61,31456.24,3401.15,1,0.41,light
624,4872803283.63,1681683.29,334486.2,2,1.31,medium
625,6042775.29,33307.99,2842.1,2,0.12,light
626,48630234.33,20329.15,1907.5,1,0.46,light
627,3242928750.7,496143.74,75913.7,1,1.46,medium
628,73838094.45,101469.02,8140.74,1,0.43,light
629,78625720.59,39080.92,4619.3,0,0.16,light
630,46107365.71,60203.94,6285.26,1,0.18,light
631,3702969154.66,2132809.84,421066.33,1,1.85,medium
632,2994395906.67,2093874.45,405694.07,1,1.49,medium
633,85920922.32,51151.23,4682.58,1,0.48,light
634,37345313.29,57582.62,5322.83,1,0.14,light
635,94480442.2,51551.13,5284.24,0,0.5,light
636,4278622322.56,991516.7,206022.33,2,0.86,medium
637,2850100412.45,290187.59,71650.23,2,0.78,medium
638,89228056.03,35796.39,4016.94,2,0.24,light
639,877045532.09,1511144.01,271322.9,1,0.79,medium
640,480821442.77,1188666.92,273589.89,1,0.72,medium
641,40504442.81,50050.38,5197.64,0,0.47,light
642,1150238795.95,1859518.92,413813.93,2,1.65,medium
643,58445060.07,7956.57,901.84,2,0.47,light
644,49959747.68,74383.11,8730.65,1,0.24,light
645,15108120.73,59166.8,5618.12,0,0.35,light
646,87604117.22,39017.34,3051.65,2,0.16,light
647,1193110368.78,2036854.73,492507.45,1,1.91,medium
648,2376683517.68,1885537.81,357363.31,1,1.1,medium
649,8494191546.74,13889720.7,4994349.41,2,3.48,heavy
650,2164166053.14,3125584.76,614887.58,1,0.66,medium
651,72349761.34,61284.18,5164.59,1,0.32,light
652,7355426900.94,26160732.73,8162760.39,2,3.67,heavy
653,16326467.51,43787.85,4203.07,0,0.26,light
654,100200627.71,33443.61,4007.6,1,0.39,light
655,500751304.66,153926.07,30686.44,0,1.78,medium
656,16175218.74,23538.28,2497.31,1,0.46,light
657,3300750908.35,1493952.21,257147.91,1,1.85,medium
658,64574151.68,18015.52,1863.92,1,0.49,light
659,65134352.89,15143.6,1417.58,1,0.15,light
660,2786119.73,74570.84,8524.39,2,0.33,light
661,4329809100.25,2667165.88,637650.91,2,1.83,medium
662,11910861090.55,11306341.06,4389754.0,2,3.68,heavy
663,20735507639.82,8594506.89,2548643.71,2,1.06,heavy
664,4262262609.24,1125397.42,172869.98,1,1.87,medium
665,25873656.64,32986.07,3045.89,1,0.12,light
666,516341362.24,2531882.43,466082.1,2,1.44,medium
667,87572330.07,40963.28,3367.78,1,0.38,light
668,79451662.77,41220.02,3689.74,2,0.39,light
669,18733240287.12,42762696.69,12314963.25,2,2.27,heavy
670,18123985010.15,10364791.82,2621558.67,2,1.62,heavy
671,1820478.78,2390.08,281.19,2,0.35,light
672,2454004039.51,4116467.71,1024227.19,1,0.68,medium
673,8552104.03,9171.6,1089.76,0,0.42,light
674,33410208.11,50050.94,5065.03,0,0.5,light
675,3191904853.07,4076249.95,664476.94,1,0.51,medium
676,51236789.31,93824.21,11542.2,1,0.13,light
677,857425086.92,3165739.47,709557.37,2,1.26,medium
678,77562748.62,48864.19,5186.94,2,0.2,light
679,10700855394.84,39622756.66,10775163.46,2,1.32,heavy
680,77387318.37,10081.88,920.31,2,0.24,light
681,26979646.89,88565.12,7939.98,1,0.29,light
682,4960553217.13,1024476.25,231780.46,0,1.03,medium
683,78731284.62,102128.84,9429.91,2,0.28,light
684,5259228888.82,10178453.13,3317027.11,2,3.53,heavy
685,3270007633.04,880339.26,189973.42,1,0.64,medium
686,2975059.01,39723.69,3834.28,2,0.32,light
687,2425966570.6,4331181.9,790377.77,2,0.59,medium
688,47387006.31,26755.46,2548.49,2,0.42,light
689,6832143242.94,31915009.34,11231400.02,2,1.49,heavy
690,4011990384.64,4262132.74,773849.55,2,0.59,medium
691,36440316.55,25493.4,2800.14,1,0.47,light
692,3006085434.85,1884475.27,285941.32,1,0.98,medium
693,2716058738.35,1264152.67,261520.3,1,1.2,medium
694,81153732.68,68487.23,4978.58,1,0.34,light
695,48663670.86,71089.63,8263.8,1,0.16,light
696,13837223899.32,19014700.42,7335217.63,2,1.58,heavy
697,14346206267.1,26921888.5,10334321.84,2,4.83,heavy
698,3646878047.44,1122456.95,213160.82,1,1.69,medium
699,1262662166.47,800241.04,141274.72,2,1.64,medium
700,758722551.78,3023434.56,618364.37,1,1.64,medium
701,3293017189.65,2492062.48,405888.8,1,1.93,medium
702,1963044059.43,1610452.51,345564.16,1,1.44,medium
703,90192486.96,4026.35,421.05,1,0.33,light
704,15291977.26,6935.76,636.66,0,0.31,light
705,4908252874.5,1765646.64,348734.6,2,1.24,medium
706,37109396.9,17688.23,1757.1,2,0.28,light
707,1202550616.52,2961020.98,629424.49,0,1.76,medium
708,8924609276.64,12272532.9,3695087.55,2,2.29,heavy
709,69725619.65,50622.35,5001.26,1,0.32,light
710,63369793.33,1593.36,173.99,1,0.25,light
711,54204457.06,85373.23,9455.34,1,0.32,light
712,58529269.63,30899.3,3241.07,1,0.15,light
713,3492468491.19,2734488.98,539458.66,1,0.56,medium
714,22423685.81,61102.74,6137.7,2,0.37,light
715,6396556.01,60590.95,6100.2,2,0.2,light
716,978194367.14,1698330.96,364824.58,2,1.58,medium
717,100231164.0,44437.66,4645.56,1,0.37,light
718,91194147.12,250101.08,43370.2,0,0.91,medium
719,100810805.07,10355.75,962.23,1,0.49,light
720,14676857618.54,19975613.08,4923857.73,1,1.57,heavy
721,20142184068.1,11314539.55,3080774.88,2,4.17,heavy
722,6385309919.37,34024483.02,11223053.09,2,3.78,heavy
723,372129641.93,3442706.07,614287.28,1,1.07,medium
724,1029696587.59,171945.94,39924.42,2,1.94,medium
725,21866348.26,29165.7,3225.2,2,0.18,light
726,5681650.62,59205.04,6800.92,1,0.38,light
727,1465814362.29,576091.66,105555.31,2,1.32,medium
728,53141013.45,35917.46,3642.39,1,0.33,light
729,17056658.45,62002.45,7426.61,1,0.26,light
730,15154049.77,99761.07,9486.59,1,0.32,light
731,96411447.81,105190.49,8557.66,1,0.35,light
732,21155366801.28,44640543.31,13900915.67,2,4.29,heavy
733,2772737147.45,3027230.52,556968.28,1,1.91,medium
734,12394751938.23,20901820.59,6311614.48,2,4.75,heavy
735,35430814.15,44159.71,4915.81,0,0.36,light
736,950070316.62,94115.21,25072.21,1,0.66,medium
737,26510293.89,37278.99,4219.94,1,0.14,light
738,755804840.72,994226.53,217914.02,0,0.88,medium
739,40312447.21,71341.21,6420.53,1,0.18,light
740,56063028.15,5352.09,549.82,0,0.23,light
741,10435908627.89,32013793.15,7351182.24,2,3.48,heavy
742,5457242471.29,6178038.85,2102160.07,2,2.9,heavy
743,3955589196.59,4189118.52,872614.79,2,0.86,medium
744,3617639919.54,4598794.21,803027.25,1,0.52,medium
745,91524565.58,48823.27,4642.03,1,0.38,light
746,324706985.65,2769428.03,614153.03,1,1.85,medium
747,33717149.69,10685.5,1078.41,2,0.18,light
748,78286651.16,93953.45,10745.98,0,0.17,light
749,21938356.44,47186.24,5298.28,2,0.14,light
750,56999863.7,46091.58,4313.8,1,0.11,light
751,567001845.63,2306063.75,480968.61,1,1.13,medium
752,33647073.82,37977.89,4823.23,2,0.45,light
753,13672703407.55,26528912.6,8449272.26,2,2.05,heavy
754,2210577782.72,2564492.9,462920.9,1,0.7,medium
755,18101019717.95,9342628.05,3493904.33,2,1.04,heavy
756,79285715.16,78519.82,7219.47,1,0.29,light
757,58542944.72,73620.65,6936.14,0,0.3,light
758,19262558546.98,28802928.76,7827677.74,2,4.36,heavy
759,7144775.83,47525.01,4914.52,1,0.11,light
760,3249975412.83,4686034.22,983997.52,1,1.42,medium
761,3750469749.62,789010.75,165332.22,1,1.66,medium
762,9198778.72,88639.68,8131.81,1,0.25,light
763,5005906721.01,1590766.11,314574.41,1,0.96,medium
764,90054181.09,70180.07,7410.05,2,0.34,light
765,518721617.82,2383543.29,446943.59,1,1.45,medium
766,29996633.38,50267.71,4610.43,2,0.46,light
767,17939290322.25,29813630.8,8827788.17,1,2.7,heavy
768,789154690.74,3734027.16,753386.0,2,1.04,medium
769,55144756.93,19221.7,2110.87,2,0.36,light
770,18247801.43,65988.09,6550.75,1,0.29,light
771,16986446.32,54933.01,5153.6,2,0.43,light
772,4468680514.63,4708929.25,857540.25,2,1.38,medium
773,5911479.65,40044.14,4839.73,1,0.29,light
774,37128779.91,76608.08,6976.21,2,0.21,light
775,17034824315.66,34736518.32,9735632.01,2,3.27,heavy
776,27113390.09,44008.75,4150.37,1,0.33,light
777,17060177.27,52503.34,5292.83,1,0.42,light
778,95230388.27,9215.81,1175.02,2,0.21,light
779,21080062.25,44062.18,3873.08,0,0.19,light
780,53503173.72,62936.82,5697.34,1,0.14,light
781,3551980645.31,2135425.45,414342.63,1,1.31,medium
782,4237456864.85,2724125.27,482902.28,1,1.42,medium
783,3339178697.95,2931539.53,644911.4,1,1.68,medium
784,23189448.31,32369.4,2521.18,1,0.29,light
785,68392662.82,45689.56,5356.54,1,0.24,light
786,20490789221.56,8986985.56,2280381.85,1,2.47,heavy
787,4693307317.51,3172229.95,713309.93,2,1.77,medium
788,9073590.84,99589.54,7600.29,1,0.12,light
789,28890884.49,86344.23,7416.94,2,0.19,light
790,6947788866.74,6870452.43,2362729.6,2,4.82,heavy
791,4916331183.33,4097049.37,738437.36,2,0.79,medium
792,4287961494.52,908005.88,180146.66,1,1.64,medium
793,1178703119.65,142986.66,29741.08,2,1.27,medium
794,812144769.43,341864.7,55539.0,1,1.79,medium
795,1370761475.84,875243.68,157771.48,1,1.46,medium
796,5050141157.94,25240141.48,8686599.26,2,2.58,heavy
797,101048163.02,99135.3,8928.79,1,0.39,light
798,2139491452.84,2497463.78,492352.23,2,0.81,medium
799,13218330997.65,21278309.86,6630268.97,2,2.26,heavy
800,66121195.74,14953.19,1693.24,1,0.4,light
801,2603183.73,25275.76,2273.93,1,0.29,light
802,2049964633.32,320172.29,82333.92,2,1.88,medium
803,1999138406.24,3286699.92,698555.84,1,1.03,medium
804,4065235051.64,2690411.19,428321.76,1,1.88,medium
805,3243278595.83,1393630.31,243921.55,1,1.28,medium
806,43060291.74,61784.78,5703.12,0,0.31,light
807,69971167.23,5008.19,553.19,1,0.33,light
808,1812163703.03,3613988.86,598354.13,2,0.9,medium
809,36621803.49,40600.53,3216.84,1,0.48,light
810,74499046.57,14623.8,1748.53,1,0.47,light
811,29603535.84,48720.2,3692.98,1,0.49,light
812,50738831.31,85684.64,9535.18,2,0.44,light
813,92014777.86,87098.3,7745.92,1,0.31,light
814,3399189110.13,3865783.77,979450.74,1,1.72,medium
815,10082229370.34,46410088.21,18642638.32,1,3.37,heavy
816,12401129847.43,39549746.91,11546981.36,2,2.86,heavy
817,9739749401.95,38268923.34,12107560.31,1,1.32,heavy
818,7042259.42,31909.62,3359.67,1,0.43,light
819,5124457896.46,691322.72,119196.86,2,1.24,medium
820,82153681.81,28637.13,2810.12,0,0.16,light
821,8383171.47,87327.58,6808.13,1,0.3,light
822,16143518469.73,48310134.97,12367050.3,1,1.53,heavy
823,4010091041.3,1679887.45,387074.41,0,1.84,medium
824,4834232724.16,3417363.18,646951.47,1,0.75,medium
825,2745825495.42,3181787.83,599404.29,2,0.93,medium
826,2948517340.78,3778322.04,611430.91,2,1.53,medium
827,16058028453.69,40642014.0,12456384.16,2,2.17,heavy
828,22571756.08,91684.79,8331.36,1,0.2,light
829,2725448793.86,713416.74,118405.81,1,0.72,medium
830,63512455.73,72897.45,7151.16,0,0.36,light
831,4403841589.37,1029994.51,202245.27,0,0.73,medium
832,4192281645.32,1391561.36,225401.87,1,1.49,medium
833,813651805.82,1724508.11,420054.61,1,0.97,medium
834,149777197.82,3660629.89,1002166.31,1,1.23,medium
835,8459081649.18,33919546.58,11718118.2,2,3.88,heavy
836,76058135.67,80237.93,7174.59,0,0.29,light
837,36562171.41,72744.35,7410.25,1,0.31,light
838,64310074.99,44474.07,5238.95,2,0.28,light
839,17290132929.84,6967423.41,2108547.96,2,3.51,heavy
840,19279953622.92,45666663.6,13865651.02,1,2.26,heavy
841,62477201.8,4862.05,391.34,2,0.2,light
842,5053011326.66,2197136.66,469049.39,1,1.94,medium
843,56651288.98,40620.84,4313.62,2,0.42,light
844,5602166.68,93653.08,9612.92,1,0.22,light
845,2608307436.71,1760300.78,379278.57,1,1.53,medium
846,208305431.93,723965.63,175123.93,1,1.49,medium
847,1109368089.32,911938.92,138478.89,2,0.96,medium
848,20842495828.06,46903273.93,16512734.83,0,1.96,heavy
849,5099192752.15,650967.07,118833.21,1,1.65,medium
850,65626484.21,26777.55,2590.96,1,0.24,light
851,79972130.76,85022.56,9255.22,2,0.41,light
852,51120555.33,67049.52,5944.42,2,0.4,light
853,3572112816.11,624194.66,128779.65,2,0.82,medium
854,4074708022.97,427331.5,107985.0,1,1.49,medium
855,35435538.95,62741.96,6237.72,0,0.28,light
856,100224578.37,59812.4,6734.27,2,0.49,light
857,3312826129.39,2979726.88,467337.39,1,1.24,medium
858,3365990304.21,248446.95,62996.89,1,0.97,medium
859,6281375.16,28588.54,3525.7,0,0.2,light
860,10732827394.53,7551041.84,2779411.46,1,2.23,heavy
861,35799466.45,69503.31,7538.94,2,0.34,light
862,28787150.54,32216.66,3757.59,0,0.18,light
863,4264522863.77,2839282.19,590099.37,2,1.72,medium
864,8589346120.28,32357513.09,8100179.19,2,4.01,heavy
865,67299798.57,25462.65,2257.96,0,0.48,light
866,12185673188.5,22500769.45,5940339.74,1,3.36,heavy
867,835671571.92,3092998.61,701656.3,2,1.45,medium
868,837903057.82,4812742.15,1047823.46,1,1.98,medium
869,3763001077.67,4033976.52,641142.31,1,0.59,medium
870,2572054627.17,1697220.51,368216.89,1,1.87,medium
871,697351821.29,2025737.44,434838.28,1,1.97,medium
872,6413963717.47,12073413.43,4633304.27,1,3.68,heavy
873,4094454563.96,3738070.96,814882.29,1,0.83,medium
874,66885083.07,86898.21,7081.79,0,0.18,light
875,86026549.87,31205.17,3287.08,1,0.37,light
876,8085378096.89,22769809.18,7105419.23,2,3.65,heavy
877,1401664927.8,2233934.06,361170.32,2,1.75,medium
878,637609157.46,1586503.64,251412.91,1,1.65,medium
879,2484670556.78,1732652.05,269160.75,1,1.8,medium
880,47433858.27,48692.41,3826.11,1,0.36,light
881,59368159.84,16434.03,1394.62,1,0.2,light
882,10423154518.58,22018529.59,5441869.92,2,1.43,heavy
883,5196959271.34,4782663.89,1167257.08,1,1.89,medium
884,118100595.91,4318922.18,838432.18,2,1.33,medium
885,11940505.23,32134.76,3581.42,1,0.42,light
886,20924772913.7,29367756.2,9223705.04,2,3.5,heavy
887,36784854.21,79022.69,7100.24,1,0.27,light
888,4935405912.55,1127962.37,293083.3,1,1.12,medium
889,4488410473.47,2152085.17,418857.01,2,0.83,medium
